"Problem_Type","Instance_Type","Objectives","Variables","Constraints","Instance_ID","Algorithm","LP_Solver","Total_Threads","Num_Non_Dom_Pts_Found","Hypervolume_Gap","Cardinality","Coverage","Uniformity","Time"
"MOAP","Kirlik",3,400,40,"3_20_7","V5","CPLEX",1,440,1.7224385,16.9722368,0.0313234,3.6045455,33.9183168
"MOAP","Kirlik",3,400,40,"3_20_7","V5","CPLEXEfficient",1,845,0.6030865,36.0921949,0.021507,1.443787,117.329416
"MOAP","Kirlik",3,400,40,"3_20_7","V5","CPLEXEfficient",2,954,0.5115917,41.382923,0.0205925,1.1761006,90.0812161
"MOAP","Kirlik",3,400,40,"3_20_7","V5","CPLEXEfficient",3,901,0.602866,38.920901,0.0211533,1.2941176,66.49804
"MOAP","Kirlik",3,400,40,"3_20_7","V5","CPLEXEfficient",4,937,0.493278,40.4924044,0.020698,1.2134472,56.149123
"MOAP","Kirlik",3,400,40,"3_20_7","V5","Clp",1,410,1.8700942,15.4007334,0.0307675,3.9390244,88.100312
"MOAP","Kirlik",3,400,40,"3_20_7","V5","GLPK",1,313,2.8556949,10.7386066,0.037512,5.4440895,38.888603
"MOAP","Kirlik",3,400,40,"3_20_7","V5","Gurobi",1,426,1.7757333,16.291252,0.0310191,3.7511737,93.7849469
"MOAP","Kirlik",3,400,40,"3_20_7","V5","SCIP",1,283,2.7337754,9.848088,0.0360876,6.0848057,120.1248639
"MOAP","Kirlik",3,400,40,"3_20_8","V1","CPLEXEfficient",1,24,9.0681394,2.6996625,0.1136512,36.0416667,0.018605
"MOAP","Kirlik",3,400,40,"3_20_8","V2","CPLEXEfficient",1,27,8.1130207,3.0371204,0.1079294,31.9259259,0.0305569
"MOAP","Kirlik",3,400,40,"3_20_8","V3","CPLEXEfficient",1,26,7.7827623,2.9246344,0.1039156,33.1923077,0.0283639
"MOAP","Kirlik",3,400,40,"3_20_8","V4","CPLEXEfficient",1,399,0.6463084,36.5579303,0.0297485,1.4135338,56.6026568
"MOAP","Kirlik",3,400,40,"3_20_8","V5","CPLEX",1,227,1.415053,20.6974128,0.0381737,3.1057269,16.949764
"MOAP","Kirlik",3,400,40,"3_20_8","V5","CPLEXEfficient",1,457,0.4979331,44.5444319,0.0287473,1.0787746,78.9376249
"MOAP","Kirlik",3,400,40,"3_20_8","V5","CPLEXEfficient",2,428,0.5388742,41.1698538,0.0281864,1.2219626,41.996973
"MOAP","Kirlik",3,400,40,"3_20_8","V5","CPLEXEfficient",3,444,0.5678911,43.3070866,0.029233,1.1351351,33.8038881
"MOAP","Kirlik",3,400,40,"3_20_8","V5","CPLEXEfficient",4,471,0.5081732,44.9943757,0.0281205,1.0382166,30.2845118
"MOAP","Kirlik",3,400,40,"3_20_8","V5","Clp",1,236,1.5289138,20.6974128,0.0385939,2.9872881,59.836936
"MOAP","Kirlik",3,400,40,"3_20_8","V5","GLPK",1,174,2.1379784,15.6355456,0.0445124,4.3103448,24.337522
"MOAP","Kirlik",3,400,40,"3_20_8","V5","Gurobi",1,230,1.4147239,20.2474691,0.0384983,3.0826087,52.0102019
"MOAP","Kirlik",3,400,40,"3_20_8","V5","SCIP",1,198,1.7742896,17.9977503,0.0409866,3.6818182,120.0394409
"MOAP","Kirlik",3,400,40,"3_20_9","V1","CPLEXEfficient",1,36,8.5737508,1.8897638,0.0898998,51.9166667,0.021539
"MOAP","Kirlik",3,400,40,"3_20_9","V2","CPLEXEfficient",1,32,10.1448141,1.67979,0.1006249,58.53125,0.036757
"MOAP","Kirlik",3,400,40,"3_20_9","V3","CPLEXEfficient",1,33,8.6578667,1.7322835,0.0949583,56.7272727,0.0359511
"MOAP","Kirlik",3,400,40,"3_20_9","V4","CPLEXEfficient",1,763,0.5389065,31.6010499,0.0210838,1.7090433,115.7463069
"MOAP","Kirlik",3,400,40,"3_20_9","V5","CPLEX",1,529,1.2239227,19.7900262,0.0271628,2.8903592,40.5920179
"MOAP","Kirlik",3,400,40,"3_20_9","V5","CPLEXEfficient",1,855,0.5014996,37.7427822,0.0210652,1.3894737,118.28139
"MOAP","Kirlik",3,400,40,"3_20_9","V5","CPLEXEfficient",2,919,0.4792908,40.839895,0.0209211,1.2306855,88.0403781
"MOAP","Kirlik",3,400,40,"3_20_9","V5","CPLEXEfficient",3,943,0.445538,41.1023622,0.0201828,1.1940615,68.763505
"MOAP","Kirlik",3,400,40,"3_20_9","V5","CPLEXEfficient",4,942,0.458457,41.3648294,0.0206699,1.1878981,59.1760871
"MOAP","Kirlik",3,400,40,"3_20_9","V5","Clp",1,480,1.3972328,18.1627297,0.0291406,3.25,102.0708492
"MOAP","Kirlik",3,400,40,"3_20_9","V5","GLPK",1,348,2.0276994,13.2808399,0.0342219,4.7471264,43.061492
"MOAP","Kirlik",3,400,40,"3_20_9","V5","Gurobi",1,540,1.2338318,22.0997375,0.0272718,2.7518519,116.7394049
"MOAP","Kirlik",3,400,40,"3_20_9","V5","SCIP",1,282,2.1707249,10.656168,0.0331631,6.0390071,120.0256202
"MOAP","Kirlik",3,625,50,"3_25_1","V1","CPLEXEfficient",1,31,10.6148558,1.0927036,0.0973283,90.516129,0.029835
"MOAP","Kirlik",3,625,50,"3_25_1","V2","CPLEXEfficient",1,33,12.3538073,1.1632006,0.1122484,84.969697,0.0536191
"MOAP","Kirlik",3,625,50,"3_25_1","V3","CPLEXEfficient",1,38,8.7328189,1.3394431,0.089618,73.6578947,0.0526919
"MOAP","Kirlik",3,625,50,"3_25_1","V4","CPLEXEfficient",1,916,0.7328915,23.7222418,0.0202965,2.3635371,120.273391
"MOAP","Kirlik",3,625,50,"3_25_1","V5","CPLEX",1,618,1.4678385,15.5445894,0.0271308,3.8770227,92.5601919
"MOAP","Kirlik",3,625,50,"3_25_1","V5","CPLEXEfficient",1,1034,0.6860908,27.9168135,0.020139,1.9777563,120.3667121
"MOAP","Kirlik",3,625,50,"3_25_1","V5","CPLEXEfficient",2,1207,0.5271201,33.3098343,0.0182178,1.5675228,120.6732371
"MOAP","Kirlik",3,625,50,"3_25_1","V5","CPLEXEfficient",3,1243,0.5080619,34.9665139,0.0180556,1.4851167,120.464726
"MOAP","Kirlik",3,625,50,"3_25_1","V5","CPLEXEfficient",4,1354,0.4297181,38.3503701,0.017162,1.2924668,120.7531149
"MOAP","Kirlik",3,625,50,"3_25_1","V5","Clp",1,603,1.4246384,14.7691223,0.026571,4.0099502,120.117403
"MOAP","Kirlik",3,625,50,"3_25_1","V5","GLPK",1,477,1.9045163,12.2312302,0.0306734,5.2222222,111.0555861
"MOAP","Kirlik",3,625,50,"3_25_1","V5","Gurobi",1,617,1.2476372,16.1790624,0.0260401,3.8541329,120.103745
"MOAP","Kirlik",3,625,50,"3_25_1","V5","SCIP",1,269,3.2319527,5.6397603,0.0379153,9.9553903,120.1260011
"MOAP","Kirlik",3,625,50,"3_25_10","V1","CPLEXEfficient",1,38,12.7485677,0.7056639,0.0996024,140.7105263,0.046911
"MOAP","Kirlik",3,625,50,"3_25_10","V2","CPLEXEfficient",1,39,13.1672093,0.724234,0.1033909,137.0769231,0.063271
"MOAP","Kirlik",3,625,50,"3_25_10","V3","CPLEXEfficient",1,40,11.8130366,0.7428041,0.1006605,133.625,0.0605791
"MOAP","Kirlik",3,625,50,"3_25_10","V4","CPLEXEfficient",1,1194,0.9009809,15.1346332,0.0171265,3.8308208,120.3302522
"MOAP","Kirlik",3,625,50,"3_25_10","V5","CPLEX",1,1172,1.3569192,14.5218199,0.0206087,3.9291809,120.1138821
"MOAP","Kirlik",3,625,50,"3_25_10","V5","CPLEXEfficient",1,1555,0.8522235,20.3342618,0.0163856,2.7607717,120.9628811
"MOAP","Kirlik",3,625,50,"3_25_10","V5","CPLEXEfficient",2,1979,0.6388521,26.4066852,0.0144488,2.0055584,121.333281
"MOAP","Kirlik",3,625,50,"3_25_10","V5","CPLEXEfficient",3,2157,0.5434348,29.637883,0.0138807,1.7584608,121.640923
"MOAP","Kirlik",3,625,50,"3_25_10","V5","CPLEXEfficient",4,2191,0.5495948,30.2506964,0.0139619,1.7165678,121.5675108
"MOAP","Kirlik",3,625,50,"3_25_10","V5","Clp",1,867,1.6174433,10.8449396,0.0218858,5.5397924,120.199924
"MOAP","Kirlik",3,625,50,"3_25_10","V5","GLPK",1,763,2.0652985,9.0807799,0.0244278,6.4193971,120.1830199
"MOAP","Kirlik",3,625,50,"3_25_10","V5","Gurobi",1,880,1.6994348,11.0120706,0.0218317,5.4465909,120.2819319
"MOAP","Kirlik",3,625,50,"3_25_10","V5","SCIP",1,363,3.9462408,3.3983287,0.0327299,14.3305785,120.14059
"MOAP","Kirlik",3,625,50,"3_25_2","V1","CPLEXEfficient",1,35,9.7288204,1.3074337,0.1014297,75.4857143,0.035665
"MOAP","Kirlik",3,625,50,"3_25_2","V2","CPLEXEfficient",1,33,9.8554969,1.2327232,0.1039333,80.1212121,0.051765
"MOAP","Kirlik",3,625,50,"3_25_2","V3","CPLEXEfficient",1,37,8.731568,1.3821442,0.0954582,71.3513514,0.055336
"MOAP","Kirlik",3,625,50,"3_25_2","V4","CPLEXEfficient",1,875,0.6560149,24.9906612,0.0211351,2.296,120.2941749
"MOAP","Kirlik",3,625,50,"3_25_2","V5","CPLEX",1,556,1.2026583,16.5110198,0.0280344,4.0197842,78.1786239
"MOAP","Kirlik",3,625,50,"3_25_2","V5","CPLEXEfficient",1,955,0.6043291,28.3899888,0.0208731,2.008377,120.323838
"MOAP","Kirlik",3,625,50,"3_25_2","V5","CPLEXEfficient",2,1116,0.5001224,33.3582368,0.0190233,1.5985663,120.319808
"MOAP","Kirlik",3,625,50,"3_25_2","V5","CPLEXEfficient",3,1187,0.4199669,36.5707882,0.0186946,1.4304971,120.494817
"MOAP","Kirlik",3,625,50,"3_25_2","V5","CPLEXEfficient",4,1265,0.3935809,38.7000374,0.0178703,1.2988142,120.5260808
"MOAP","Kirlik",3,625,50,"3_25_2","V5","Clp",1,532,1.4323149,14.8300336,0.0285822,4.287594,120.087604
"MOAP","Kirlik",3,625,50,"3_25_2","V5","GLPK",1,447,1.8278243,12.3645872,0.0317051,5.2505593,106.0624239
"MOAP","Kirlik",3,625,50,"3_25_2","V5","Gurobi",1,553,1.2902767,15.9133358,0.0282915,4.0723327,120.06462
"MOAP","Kirlik",3,625,50,"3_25_2","V5","SCIP",1,246,3.1063747,5.9768397,0.0398493,10.2317073,120.0565481
"MOAP","Kirlik",3,625,50,"3_25_3","V1","CPLEXEfficient",1,36,10.8096664,1.3211009,0.1012496,74.6944444,0.037725
"MOAP","Kirlik",3,625,50,"3_25_3","V2","CPLEXEfficient",1,39,9.8853873,1.4311927,0.1000612,68.8717949,0.0512819
"MOAP","Kirlik",3,625,50,"3_25_3","V3","CPLEXEfficient",1,42,8.1004919,1.5412844,0.0879176,63.8809524,0.065177
"MOAP","Kirlik",3,625,50,"3_25_3","V4","CPLEXEfficient",1,938,0.742899,23.8165138,0.0196147,2.2185501,120.3102369
"MOAP","Kirlik",3,625,50,"3_25_3","V5","CPLEX",1,596,1.4591997,14.8990826,0.0267025,3.8909396,84.9077489
"MOAP","Kirlik",3,625,50,"3_25_3","V5","CPLEXEfficient",1,971,0.7283225,26.4954128,0.0202588,2.0648816,120.3334491
"MOAP","Kirlik",3,625,50,"3_25_3","V5","CPLEXEfficient",2,1202,0.5602284,32.9908257,0.0185864,1.5216306,120.6665421
"MOAP","Kirlik",3,625,50,"3_25_3","V5","CPLEXEfficient",3,1250,0.500119,35.4862385,0.0176556,1.408,120.4858842
"MOAP","Kirlik",3,625,50,"3_25_3","V5","CPLEXEfficient",4,1348,0.4310551,37.5779817,0.0167889,1.2633531,120.6169982
"MOAP","Kirlik",3,625,50,"3_25_3","V5","Clp",1,581,1.5542344,14.3486239,0.0272448,4.0172117,120.125067
"MOAP","Kirlik",3,625,50,"3_25_3","V5","GLPK",1,507,1.7699476,13.3944954,0.0297021,4.6568047,120.0314391
"MOAP","Kirlik",3,625,50,"3_25_3","V5","Gurobi",1,569,1.3740477,15.0458716,0.026283,4.0685413,120.053992
"MOAP","Kirlik",3,625,50,"3_25_3","V5","SCIP",1,284,3.4264829,6.2018349,0.0375947,9.0,120.1040301
"MOAP","Kirlik",3,625,50,"3_25_4","V1","CPLEXEfficient",1,36,9.5629197,1.4851485,0.1077846,66.3333333,0.035547
"MOAP","Kirlik",3,625,50,"3_25_4","V2","CPLEXEfficient",1,38,10.0142912,1.5676568,0.1033314,62.7894737,0.0593009
"MOAP","Kirlik",3,625,50,"3_25_4","V3","CPLEXEfficient",1,43,9.1926649,1.7739274,0.0985058,55.372093,0.0562479
"MOAP","Kirlik",3,625,50,"3_25_4","V4","CPLEXEfficient",1,862,0.6330087,27.5577558,0.0210158,2.0394432,120.1770551
"MOAP","Kirlik",3,625,50,"3_25_4","V5","CPLEX",1,645,1.3835425,19.0181518,0.0285671,3.0434109,82.9404969
"MOAP","Kirlik",3,625,50,"3_25_4","V5","CPLEXEfficient",1,970,0.6797944,31.7656766,0.0219354,1.7061856,120.2845631
"MOAP","Kirlik",3,625,50,"3_25_4","V5","CPLEXEfficient",2,1084,0.5128036,36.0973597,0.0203821,1.4308118,120.628937
"MOAP","Kirlik",3,625,50,"3_25_4","V5","CPLEXEfficient",3,1198,0.4258908,40.5528053,0.0192106,1.2036728,120.5505641
"MOAP","Kirlik",3,625,50,"3_25_4","V5","CPLEXEfficient",4,1227,0.4109534,41.130363,0.0190898,1.1638142,115.9941032
"MOAP","Kirlik",3,625,50,"3_25_4","V5","Clp",1,608,1.2715228,18.6881188,0.0276671,3.2417763,120.1357899
"MOAP","Kirlik",3,625,50,"3_25_4","V5","GLPK",1,484,2.1975132,14.3976898,0.0347351,4.2871901,108.74143
"MOAP","Kirlik",3,625,50,"3_25_4","V5","Gurobi",1,630,1.2148482,19.9669967,0.027131,3.0793651,120.1254568
"MOAP","Kirlik",3,625,50,"3_25_4","V5","SCIP",1,312,3.1555492,7.7970297,0.0374282,7.1634615,120.0782731
"MOAP","Kirlik",3,625,50,"3_25_5","V1","CPLEXEfficient",1,36,12.8822432,1.0422698,0.1090844,94.9444444,0.0372651
"MOAP","Kirlik",3,625,50,"3_25_5","V2","CPLEXEfficient",1,37,10.7557253,1.0712218,0.1026523,92.3513514,0.0598478
"MOAP","Kirlik",3,625,50,"3_25_5","V3","CPLEXEfficient",1,39,12.8094285,1.1291257,0.1168679,87.5641026,0.0569501
"MOAP","Kirlik",3,625,50,"3_25_5","V4","CPLEXEfficient",1,999,0.9075644,20.4111175,0.0199359,2.7567568,120.2740021
"MOAP","Kirlik",3,625,50,"3_25_5","V5","CPLEX",1,740,1.6144135,13.7232195,0.0254928,4.027027,96.9781251
"MOAP","Kirlik",3,625,50,"3_25_5","V5","CPLEXEfficient",1,1088,0.9542492,23.1905038,0.0205301,2.4402574,120.447294
"MOAP","Kirlik",3,625,50,"3_25_5","V5","CPLEXEfficient",2,1316,0.7297478,29.328315,0.0189062,1.8579027,120.7604499
"MOAP","Kirlik",3,625,50,"3_25_5","V5","CPLEXEfficient",3,1379,0.665971,30.7180081,0.0180031,1.7360406,120.5007131
"MOAP","Kirlik",3,625,50,"3_25_5","V5","CPLEXEfficient",4,1489,0.5936001,33.5842501,0.0172858,1.5446608,120.8925221
"MOAP","Kirlik",3,625,50,"3_25_5","V5","Clp",1,648,1.940406,12.3335263,0.027105,4.6743827,120.121613
"MOAP","Kirlik",3,625,50,"3_25_5","V5","GLPK",1,553,2.3109033,11.0017371,0.0296143,5.562387,120.011323
"MOAP","Kirlik",3,625,50,"3_25_5","V5","Gurobi",1,685,1.6737919,13.7232195,0.0256123,4.3518248,120.0836959
"MOAP","Kirlik",3,625,50,"3_25_5","V5","SCIP",1,283,4.0789616,4.9507817,0.0389938,11.6042403,120.1934922
"MOAP","Kirlik",3,625,50,"3_25_6","V1","CPLEXEfficient",1,39,6.9931633,1.9817073,0.0845827,49.4615385,0.03545
"MOAP","Kirlik",3,625,50,"3_25_6","V2","CPLEXEfficient",1,34,7.7900094,1.7276423,0.0875846,56.8823529,0.0492909
"MOAP","Kirlik",3,625,50,"3_25_6","V3","CPLEXEfficient",1,40,7.4197412,2.0325203,0.0896836,48.2,0.052753
"MOAP","Kirlik",3,625,50,"3_25_6","V4","CPLEXEfficient",1,782,0.4611979,32.2662602,0.0203653,1.7046036,120.192039
"MOAP","Kirlik",3,625,50,"3_25_6","V5","CPLEX",1,533,1.0441383,20.4268293,0.0269705,2.9418386,69.7699308
"MOAP","Kirlik",3,625,50,"3_25_6","V5","CPLEXEfficient",1,879,0.4555802,37.245935,0.0204595,1.4061433,120.2752929
"MOAP","Kirlik",3,625,50,"3_25_6","V5","CPLEXEfficient",2,943,0.3919046,40.7012195,0.0193457,1.2375398,120.137171
"MOAP","Kirlik",3,625,50,"3_25_6","V5","CPLEXEfficient",3,1023,0.34076,45.0203252,0.0190683,1.0576735,117.372401
"MOAP","Kirlik",3,625,50,"3_25_6","V5","CPLEXEfficient",4,1058,0.3194253,45.5284553,0.0185322,1.0132325,112.4934559
"MOAP","Kirlik",3,625,50,"3_25_6","V5","Clp",1,498,1.1244716,19.4105691,0.0270077,3.188755,120.073663
"MOAP","Kirlik",3,625,50,"3_25_6","V5","GLPK",1,437,1.4536502,17.1239837,0.0304065,3.7391304,94.28509
"MOAP","Kirlik",3,625,50,"3_25_6","V5","Gurobi",1,541,0.9518863,22.0528455,0.0262815,2.8391867,120.0518019
"MOAP","Kirlik",3,625,50,"3_25_6","V5","SCIP",1,248,2.534494,8.6890244,0.0362072,7.2459677,120.091866
"MOAP","Kirlik",3,625,50,"3_25_7","V1","CPLEXEfficient",1,36,11.6256776,0.834299,0.1096284,118.8611111,0.033644
"MOAP","Kirlik",3,625,50,"3_25_7","V2","CPLEXEfficient",1,36,13.3035091,0.834299,0.1205688,118.8611111,0.054903
"MOAP","Kirlik",3,625,50,"3_25_7","V3","CPLEXEfficient",1,36,12.2150908,0.834299,0.1066101,118.8611111,0.053323
"MOAP","Kirlik",3,625,50,"3_25_7","V4","CPLEXEfficient",1,1095,0.7837813,18.3082271,0.0181977,3.2228311,120.300493
"MOAP","Kirlik",3,625,50,"3_25_7","V5","CPLEX",1,931,1.3488572,15.5504056,0.0221226,3.9215897,120.1844981
"MOAP","Kirlik",3,625,50,"3_25_7","V5","CPLEXEfficient",1,1347,0.7279858,23.3603708,0.0173464,2.4602821,120.673317
"MOAP","Kirlik",3,625,50,"3_25_7","V5","CPLEXEfficient",2,1648,0.5577107,28.4820394,0.0152203,1.8774272,120.819859
"MOAP","Kirlik",3,625,50,"3_25_7","V5","CPLEXEfficient",3,1702,0.5235939,29.9652375,0.0151135,1.7784959,120.8995411
"MOAP","Kirlik",3,625,50,"3_25_7","V5","CPLEXEfficient",4,1837,0.4719301,33.0938586,0.0147564,1.5753947,121.0943379
"MOAP","Kirlik",3,625,50,"3_25_7","V5","Clp",1,784,2.043143,12.7230591,0.0253256,4.8048469,120.1777411
"MOAP","Kirlik",3,625,50,"3_25_7","V5","GLPK",1,704,2.0710156,10.8458864,0.0272997,5.46875,120.0784431
"MOAP","Kirlik",3,625,50,"3_25_7","V5","Gurobi",1,816,1.5344662,12.5608343,0.0231881,4.6262255,120.1911681
"MOAP","Kirlik",3,625,50,"3_25_7","V5","SCIP",1,321,4.744989,3.9397451,0.0386455,12.9158879,120.1679211
"MOAP","Kirlik",3,625,50,"3_25_8","V1","CPLEXEfficient",1,40,10.473119,0.8164932,0.1001796,121.475,0.041507
"MOAP","Kirlik",3,625,50,"3_25_8","V2","CPLEXEfficient",1,39,12.2005069,0.7960808,0.1064565,124.6153846,0.0594258
"MOAP","Kirlik",3,625,50,"3_25_8","V3","CPLEXEfficient",1,37,11.9556877,0.7552562,0.1027205,131.4054054,0.0587389
"MOAP","Kirlik",3,625,50,"3_25_8","V4","CPLEXEfficient",1,1162,0.9137085,15.0847112,0.0176364,3.580895,120.3400981
"MOAP","Kirlik",3,625,50,"3_25_8","V5","CPLEX",1,1062,1.386291,14.1049194,0.0215387,3.9642185,120.1535401
"MOAP","Kirlik",3,625,50,"3_25_8","V5","CPLEXEfficient",1,1461,0.88054,20.3306797,0.0171171,2.6728268,120.6447091
"MOAP","Kirlik",3,625,50,"3_25_8","V5","CPLEXEfficient",2,1716,0.6683113,24.9642784,0.0155331,2.1451049,120.9912601
"MOAP","Kirlik",3,625,50,"3_25_8","V5","CPLEXEfficient",3,1893,0.5519078,27.8220045,0.0145829,1.8711041,121.5261002
"MOAP","Kirlik",3,625,50,"3_25_8","V5","CPLEXEfficient",4,1967,0.5244809,28.7405593,0.0142034,1.7773259,121.203826
"MOAP","Kirlik",3,625,50,"3_25_8","V5","Clp",1,770,1.754793,10.3286385,0.0239166,5.7077922,120.1995211
"MOAP","Kirlik",3,625,50,"3_25_8","V5","GLPK",1,747,1.7719144,9.8795673,0.0240347,5.9116466,120.1070471
"MOAP","Kirlik",3,625,50,"3_25_8","V5","Gurobi",1,827,1.5542004,11.226781,0.0229088,5.261185,120.2154229
"MOAP","Kirlik",3,625,50,"3_25_8","V5","SCIP",1,368,3.4808832,4.2253521,0.0339603,12.7527174,120.1849661
"MOAP","Kirlik",3,625,50,"3_25_9","V1","CPLEXEfficient",1,42,10.8364616,0.8410092,0.0977518,117.9047619,0.0505879
"MOAP","Kirlik",3,625,50,"3_25_9","V2","CPLEXEfficient",1,40,9.7580424,0.8009612,0.0861538,123.85,0.067297
"MOAP","Kirlik",3,625,50,"3_25_9","V3","CPLEXEfficient",1,43,11.1141209,0.8610332,0.0961652,115.1395349,0.0670819
"MOAP","Kirlik",3,625,50,"3_25_9","V4","CPLEXEfficient",1,1102,0.9045546,15.0580697,0.0177318,3.8557169,120.3114991
"MOAP","Kirlik",3,625,50,"3_25_9","V5","CPLEX",1,961,1.4086124,12.8354025,0.021689,4.5369407,120.170541
"MOAP","Kirlik",3,625,50,"3_25_9","V5","CPLEXEfficient",1,1420,0.9011286,20.1041249,0.0173093,2.8119718,120.5642879
"MOAP","Kirlik",3,625,50,"3_25_9","V5","CPLEXEfficient",2,1746,0.638748,25.2102523,0.0154364,2.1449026,120.9609241
"MOAP","Kirlik",3,625,50,"3_25_9","V5","CPLEXEfficient",3,1862,0.5767233,26.8121746,0.0145698,1.9677766,121.3061981
"MOAP","Kirlik",3,625,50,"3_25_9","V5","CPLEXEfficient",4,1934,0.5345842,28.2739287,0.0143488,1.8562565,121.0852489
"MOAP","Kirlik",3,625,50,"3_25_9","V5","Clp",1,729,2.2464002,9.8718462,0.0264799,6.175583,120.3663349
"MOAP","Kirlik",3,625,50,"3_25_9","V5","GLPK",1,698,2.007983,8.8105727,0.0249931,6.530086,120.1329558
"MOAP","Kirlik",3,625,50,"3_25_9","V5","Gurobi",1,827,1.5670078,10.5326392,0.0223872,5.4099154,120.0973022
"MOAP","Kirlik",3,625,50,"3_25_9","V5","SCIP",1,339,3.661145,3.6243492,0.0329956,14.1976401,120.1460421
"MOAP","Kirlik",3,900,60,"3_30_1","V1","CPLEXEfficient",1,39,12.5100267,0.7224898,0.11761,137.4102564,0.0552349
"MOAP","Kirlik",3,900,60,"3_30_1","V2","CPLEXEfficient",1,42,15.7155428,0.778066,0.1439905,127.5238095,0.0823131
"MOAP","Kirlik",3,900,60,"3_30_1","V3","CPLEXEfficient",1,40,10.8173526,0.7410152,0.1074388,133.95,0.0816989
"MOAP","Kirlik",3,900,60,"3_30_1","V4","CPLEXEfficient",1,1142,0.697508,14.097814,0.0169524,4.0639229,120.3312221
"MOAP","Kirlik",3,900,60,"3_30_1","V5","CPLEX",1,1124,0.9391901,13.3938496,0.0184461,4.1628114,120.3542409
"MOAP","Kirlik",3,900,60,"3_30_1","V5","CPLEXEfficient",1,1376,0.7242525,16.876621,0.0165658,3.2630814,120.697109
"MOAP","Kirlik",3,900,60,"3_30_1","V5","CPLEXEfficient",2,1672,0.5705977,21.656169,0.0151492,2.5311005,121.1905131
"MOAP","Kirlik",3,900,60,"3_30_1","V5","CPLEXEfficient",3,1809,0.5376588,23.3790293,0.0147613,2.2880044,121.3166411
"MOAP","Kirlik",3,900,60,"3_30_1","V5","CPLEXEfficient",4,1868,0.4416734,24.9351612,0.0138865,2.1713062,120.93363
"MOAP","Kirlik",3,900,60,"3_30_1","V5","Clp",1,741,1.4926046,7.7991849,0.0226145,6.7192982,120.2213309
"MOAP","Kirlik",3,900,60,"3_30_1","V5","GLPK",1,712,1.419199,7.7806595,0.0224446,6.9985955,120.1528602
"MOAP","Kirlik",3,900,60,"3_30_1","V5","Gurobi",1,848,1.117638,9.5405706,0.0202272,5.759434,120.108252
"MOAP","Kirlik",3,900,60,"3_30_1","V5","SCIP",1,276,4.1856617,2.537977,0.0376759,19.0615942,120.244333
"MOAP","Kirlik",3,900,60,"3_30_10","V1","CPLEXEfficient",1,42,8.5334154,0.7695126,0.0862624,128.952381,0.0555999
"MOAP","Kirlik",3,900,60,"3_30_10","V2","CPLEXEfficient",1,41,8.7997366,0.7511909,0.0876482,132.1219512,0.080245
"MOAP","Kirlik",3,900,60,"3_30_10","V3","CPLEXEfficient",1,41,10.248627,0.7511909,0.0883791,132.1219512,0.083781
"MOAP","Kirlik",3,900,60,"3_30_10","V4","CPLEXEfficient",1,1175,0.7535209,15.0054965,0.0171374,3.9497872,120.3660691
"MOAP","Kirlik",3,900,60,"3_30_10","V5","CPLEX",1,1110,0.9592065,13.2466105,0.0183517,4.2684685,120.2212539
"MOAP","Kirlik",3,900,60,"3_30_10","V5","CPLEXEfficient",1,1362,0.7725283,16.5445218,0.0168237,3.3465492,120.728539
"MOAP","Kirlik",3,900,60,"3_30_10","V5","CPLEXEfficient",2,1719,0.6046275,22.0410407,0.01526,2.4787667,121.1550469
"MOAP","Kirlik",3,900,60,"3_30_10","V5","CPLEXEfficient",3,1859,0.4862306,24.3495786,0.0140978,2.2243141,121.260983
"MOAP","Kirlik",3,900,60,"3_30_10","V5","CPLEXEfficient",4,1999,0.485783,25.74203,0.0138049,2.0295148,121.6180179
"MOAP","Kirlik",3,900,60,"3_30_10","V5","Clp",1,663,1.650051,6.7790399,0.023369,7.6772247,120.3500891
"MOAP","Kirlik",3,900,60,"3_30_10","V5","GLPK",1,648,1.7126986,7.1454745,0.0241006,7.8240741,120.082675
"MOAP","Kirlik",3,900,60,"3_30_10","V5","Gurobi",1,817,1.2050544,9.1425431,0.0208878,6.0722154,120.14623
"MOAP","Kirlik",3,900,60,"3_30_10","V5","SCIP",1,256,4.6610918,2.0886772,0.0384641,20.875,120.12045
"MOAP","Kirlik",3,900,60,"3_30_2","V1","CPLEXEfficient",1,41,11.9971701,0.4851497,0.1008251,205.1219512,0.05198
"MOAP","Kirlik",3,900,60,"3_30_2","V2","CPLEXEfficient",1,41,11.8211142,0.4851497,0.0990746,205.1219512,0.0731728
"MOAP","Kirlik",3,900,60,"3_30_2","V3","CPLEXEfficient",1,43,13.9126922,0.5088155,0.1095538,195.5348837,0.083607
"MOAP","Kirlik",3,900,60,"3_30_2","V4","CPLEXEfficient",1,1367,1.0217622,10.4721335,0.0166135,5.5376737,120.3247612
"MOAP","Kirlik",3,900,60,"3_30_2","V5","CPLEX",1,1468,1.191909,11.1702757,0.0171253,5.1171662,120.6398962
"MOAP","Kirlik",3,900,60,"3_30_2","V5","CPLEXEfficient",1,1972,0.8836201,14.6846527,0.0142805,3.6592292,120.5898118
"MOAP","Kirlik",3,900,60,"3_30_2","V5","CPLEXEfficient",2,2324,0.7446327,18.2463614,0.0132995,2.9789157,121.824919
"MOAP","Kirlik",3,900,60,"3_30_2","V5","CPLEXEfficient",3,2569,0.6378764,20.0331322,0.0125998,2.6364344,122.1613741
